#OTU ID	S13D7.MID110-110.P3.jan14_ncdenovo	P3D7.MID46-47.P1.apr13_ncdenovo	S13D7.MID95-95.P1.dec13_ncdenovo	S13D7.MID109-109.P1.jan14_ncdenovo	S13D7.MID101-101.P1.nov13_ncdenovo	S13D7.MID95-95.P1.dec13_otuclust	S13D7.MID101-101.P1.nov13_otuclust	P3D7.MID46-47.P1.apr13_otuclust	S13D7.MID109-109.P1.jan14_otuclust	S13D7.MID110-110.P3.jan14_otuclust	S13D7.MID110-110.P3.jan14_ncref	S13D7.MID95-95.P1.dec13_ncref	S13D7.MID109-109.P1.jan14_ncref	P3D7.MID46-47.P1.apr13_ncref	S13D7.MID101-101.P1.nov13_ncref	S13D7.MID110-110.P3.jan14	S13D7.MID109-109.P1.jan14	S13D7.MID101-101.P1.nov13	P3D7.MID46-47.P1.apr13	S13D7.MID95-95.P1.dec13
M01896:14:000000000-A7ERE:1:1103:21545:20215	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:18818:15010	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:23445:19402	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	3	4	0	3
M00595:54:000000000-A7CT0:1:1113:25463:9446	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2
M00595:54:000000000-A7CT0:1:1106:19707:10373	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	4
M01896:15:000000000-A7EN9:1:1113:14864:12457	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	7	3	3	5
M00595:54:000000000-A7CT0:1:1113:18266:8166	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1
M00595:54:000000000-A7CT0:1:1105:19565:6048	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1108:16759:11360	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2
M00595:54:000000000-A7CT0:1:1119:13028:22137	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2111:24620:12754	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
M00595:54:000000000-A7CT0:1:2114:13815:11891	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	1	0	2
M00595:54:000000000-A7CT0:1:1104:4442:9736	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2
M00595:54:000000000-A7CT0:1:1108:18878:17435	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1104:16050:20072	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1104:19607:20748	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2103:21669:10261	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2112:21872:17312	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1109:9053:17741	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1102:15199:12250	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2
M00595:54:000000000-A7CT0:1:2113:9530:15788	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2116:21835:9284	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2
M00595:54:000000000-A7CT0:1:1119:12038:17030	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1110:18139:10588	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2
M00595:54:000000000-A7CT0:1:1110:13851:21995	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
M00595:54:000000000-A7CT0:1:2106:15119:18846	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2
M01896:15:000000000-A7EN9:1:1112:25021:7058	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
M01896:14:000000000-A7ERE:1:1110:8634:19473	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2108:18314:18952	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1111:12436:11161	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
M01896:14:000000000-A7ERE:1:2114:7631:11053	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1107:7349:17874	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	3	0	1
M01896:14:000000000-A7ERE:1:2101:17411:12646	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1104:5142:17299	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2112:6757:20856	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1102:16525:20326	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
M01896:14:000000000-A7ERE:1:2105:14432:9326	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	1	1
M01896:15:000000000-A7EN9:1:2103:27805:7187	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
M01896:14:000000000-A7ERE:1:2109:8315:6700	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	1	0	1
M01896:15:000000000-A7EN9:1:2118:21827:21754	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2115:13803:13316	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2118:12108:18768	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2119:20927:15085	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2112:19211:18234	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1108:27371:15825	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2111:12932:17789	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2112:10908:9543	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1111:14037:9933	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2106:19849:18095	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2116:4509:20876	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	2	0	0
M01896:14:000000000-A7ERE:1:1101:22772:2890	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
M00595:42:000000000-A5J1T:1:2111:15289:19804	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:23542:19641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	1	0	0
M01896:2:000000000-A69JN:1:2101:16250:16107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0
M01896:2:000000000-A69JN:1:2102:13048:19235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0
M00595:42:000000000-A5J1T:1:2109:13178:16849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	1	2
M01896:2:000000000-A69JN:1:2101:24165:6695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	1
M01896:2:000000000-A69JN:1:2111:10618:22072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:1114:20405:19830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1
M01896:2:000000000-A69JN:1:1115:16563:1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:2107:3408:19328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0
M01896:2:000000000-A69JN:1:2113:25785:16577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:2101:16746:20716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:1102:15324:11918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:2113:20876:3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:2113:20793:19899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:2118:19616:23617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0
M01896:2:000000000-A69JN:1:2105:24039:4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:2:000000000-A69JN:1:1112:6732:3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
M01896:14:000000000-A7ERE:1:1101:20447:7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M01896:14:000000000-A7ERE:1:1101:23381:13838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M00595:42:000000000-A5J1T:1:2106:9802:16782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	1	3	4
M01896:15:000000000-A7EN9:1:1113:24240:18975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	1
M01896:15:000000000-A7EN9:1:1105:22627:16707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0
M01896:14:000000000-A7ERE:1:2107:15422:24450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1
M00595:54:000000000-A7CT0:1:1109:19490:16255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
M01896:14:000000000-A7ERE:1:2109:12450:18349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0
M01896:15:000000000-A7EN9:1:1113:16747:11315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
M00595:54:000000000-A7CT0:1:2104:15010:12754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
M01896:2:000000000-A69JN:1:1106:16614:21971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1
M01896:14:000000000-A7ERE:1:1105:13257:10454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
M00595:54:000000000-A7CT0:1:2109:8082:11139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
M00595:54:000000000-A7CT0:1:1105:26505:8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
M01896:14:000000000-A7ERE:1:1105:24927:20363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
M01896:15:000000000-A7EN9:1:2106:13061:22479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
M01896:14:000000000-A7ERE:1:1105:20074:15805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
M01896:14:000000000-A7ERE:1:1106:9275:19983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
M01896:14:000000000-A7ERE:1:2103:6164:16220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	2
M01896:14:000000000-A7ERE:1:1107:5544:14370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1107:26190:14419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:1110:8742:14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	2
M01896:14:000000000-A7ERE:1:1107:18445:24479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
M01896:15:000000000-A7EN9:1:1114:25523:12409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1109:25872:16154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:1101:6538:16829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	3
M01896:14:000000000-A7ERE:1:1105:22024:17709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2
M01896:14:000000000-A7ERE:1:2113:25782:6752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	1
M01896:14:000000000-A7ERE:1:1112:16180:19137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1112:4588:20487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0
M01896:14:000000000-A7ERE:1:2112:13346:17914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1
M01896:14:000000000-A7ERE:1:1114:22594:14252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1105:8418:17434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0
M01896:14:000000000-A7ERE:1:2111:22072:11270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1115:7691:18639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M00595:42:000000000-A5J1T:1:1117:18123:18586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
M01896:15:000000000-A7EN9:1:2107:6416:9529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	0	2
M01896:14:000000000-A7ERE:1:1119:12270:12911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
M01896:14:000000000-A7ERE:1:1117:8696:16110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M01896:14:000000000-A7ERE:1:2101:6358:11231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1109:20281:12390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
M01896:15:000000000-A7EN9:1:1112:16148:23082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:12380:6476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:7551:19685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
M01896:14:000000000-A7ERE:1:2104:20703:9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	2
M01896:14:000000000-A7ERE:1:2108:23359:18535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1
M01896:15:000000000-A7EN9:1:1113:6832:21923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0
M01896:14:000000000-A7ERE:1:2108:4074:18921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0
M01896:14:000000000-A7ERE:1:1103:28432:14593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1
M01896:14:000000000-A7ERE:1:1110:17190:17174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2109:22807:24166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
M01896:14:000000000-A7ERE:1:2104:10318:19428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1
M01896:14:000000000-A7ERE:1:2110:2544:14636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	0	6
M01896:14:000000000-A7ERE:1:1103:5309:5322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0
M00595:54:000000000-A7CT0:1:1119:14254:14897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
M01896:14:000000000-A7ERE:1:2113:2725:12712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2113:14518:13324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
M01896:14:000000000-A7ERE:1:2115:14927:5189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
M01896:14:000000000-A7ERE:1:2114:18862:24749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:4871:6430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:25155:14256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2118:22972:13312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
M01896:14:000000000-A7ERE:1:2116:26941:10874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	2	0
M01896:15:000000000-A7EN9:1:2107:5890:8306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
M01896:2:000000000-A69JN:1:1106:10687:24066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
M01896:14:000000000-A7ERE:1:2118:22035:17699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0
M01896:14:000000000-A7ERE:1:2118:19587:21306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	2
M01896:14:000000000-A7ERE:1:2116:9083:17851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	68	1	9
M00595:42:000000000-A5J1T:1:1115:7566:7709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0
M01896:14:000000000-A7ERE:1:2118:14169:23830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
M01896:15:000000000-A7EN9:1:1115:22460:3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M00595:42:000000000-A5J1T:1:1110:4279:10832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	4
M01896:15:000000000-A7EN9:1:1102:23228:16964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
M01896:15:000000000-A7EN9:1:2110:5549:17502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
M01896:15:000000000-A7EN9:1:1103:19556:3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
M01896:15:000000000-A7EN9:1:1104:6974:8106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	0	2
M01896:14:000000000-A7ERE:1:1106:11498:13928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	3
M00595:42:000000000-A5J1T:1:1107:14683:19906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
M01896:14:000000000-A7ERE:1:1108:5049:4479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
M01896:15:000000000-A7EN9:1:1105:3059:11770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:2108:18311:10164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1
M01896:15:000000000-A7EN9:1:1108:16061:18378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
M01896:15:000000000-A7EN9:1:1111:6229:13450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
M01896:15:000000000-A7EN9:1:1111:4590:14838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1
M01896:15:000000000-A7EN9:1:1112:13077:23729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1113:11664:13844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1
M01896:15:000000000-A7EN9:1:1114:9362:10153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
M01896:15:000000000-A7EN9:1:1115:17980:14973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1109:24677:9479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
M00595:54:000000000-A7CT0:1:2111:24039:4726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1
M01896:2:000000000-A69JN:1:1109:20970:15002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
M01896:15:000000000-A7EN9:1:1118:23678:8002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:24433:3765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0
M01896:14:000000000-A7ERE:1:1103:3669:19463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	2	2
M01896:15:000000000-A7EN9:1:2102:19943:3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2101:10270:21320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
M01896:2:000000000-A69JN:1:1116:7998:11449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
M01896:15:000000000-A7EN9:1:2106:4099:17246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0
M01896:15:000000000-A7EN9:1:2106:22877:20755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:1119:25441:10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1
M01896:15:000000000-A7EN9:1:2107:17739:17306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
M01896:15:000000000-A7EN9:1:2115:24189:10975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1
M01896:15:000000000-A7EN9:1:2107:8099:18667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2112:7532:7322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0
M01896:15:000000000-A7EN9:1:2111:14975:6690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
M01896:15:000000000-A7EN9:1:2110:17485:10959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:26089:8747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0
M01896:15:000000000-A7EN9:1:2115:28234:18164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2118:19777:6137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2118:18954:18172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2119:21761:16430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
M01896:15:000000000-A7EN9:1:1112:18892:17671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2
M01896:14:000000000-A7ERE:1:1103:6947:4131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
M00595:42:000000000-A5J1T:1:2106:11160:19289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1
M00595:54:000000000-A7CT0:1:2119:11770:20544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	2
M01896:15:000000000-A7EN9:1:2116:13048:23513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M00595:54:000000000-A7CT0:1:1119:10423:23256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
M01896:14:000000000-A7ERE:1:1116:11025:20869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0
M00595:54:000000000-A7CT0:1:1112:5677:11796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2
M00595:54:000000000-A7CT0:1:2103:9060:14123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
M01896:14:000000000-A7ERE:1:1105:21063:14335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
M00595:42:000000000-A5J1T:1:1110:11441:14399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	1	0
M01896:15:000000000-A7EN9:1:1113:9892:15217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
M00595:42:000000000-A5J1T:1:1116:20774:21839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
M01896:14:000000000-A7ERE:1:1113:16677:6702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0
M01896:14:000000000-A7ERE:1:1113:15758:22292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
M01896:14:000000000-A7ERE:1:1113:15102:17663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M01896:14:000000000-A7ERE:1:1113:26339:21700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
M01896:14:000000000-A7ERE:1:1111:26061:19328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1
M00595:42:000000000-A5J1T:1:1117:7564:12295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0
M01896:14:000000000-A7ERE:1:1117:4890:15367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
M01896:14:000000000-A7ERE:1:1118:5592:9510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:1118:14561:12911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
